"Measure code","SEX","YES_NO","COUNTRY_REGION","YEAR","VALUE"
"HFA_610","ALL","","CIS","2015","93.16138335"
"HFA_610","ALL","","CIS","2016","92.29661052"
"HFA_610","ALL","","CIS","2017","92.57939667"
"HFA_610","ALL","","CIS","2018","94.40742734"
"HFA_610","ALL","","CIS","2019","95.26131456"
"HFA_610","ALL","","CYP","1980","35"
"HFA_610","ALL","","CYP","1981","44"
"HFA_610","ALL","","CYP","1982","27"
"HFA_610","ALL","","CYP","1983","36"
"HFA_610","ALL","","CYP","1984","31"
"HFA_610","ALL","","CYP","1985","61"
"HFA_610","ALL","","CYP","1986","91"
"HFA_610","ALL","","CYP","1987","93"
"HFA_610","ALL","","CYP","1988","90"
"HFA_610","ALL","","CYP","1989","93"
"HFA_610","ALL","","CYP","1990","94"
"HFA_610","ALL","","CYP","1991","94"
"HFA_610","ALL","","CYP","1992","95"
"HFA_610","ALL","","CYP","1993","95"
"HFA_610","ALL","","CYP","1994","96"
"HFA_610","ALL","","CYP","1995","96"
"HFA_610","ALL","","CYP","1996","98"
"HFA_610","ALL","","CYP","1997","98"
"HFA_610","ALL","","CYP","1998","98"
"HFA_610","ALL","","CYP","1999","97"
"HFA_610","ALL","","CYP","2000","97"
"HFA_610","ALL","","CYP","2001","97"
"HFA_610","ALL","","CYP","2002","98"
"HFA_610","ALL","","CYP","2003","98"
"HFA_610","ALL","","CYP","2004","98"
"HFA_610","ALL","","CYP","2005","98"
"HFA_610","ALL","","CYP","2006","97"
"HFA_610","ALL","","CYP","2007","97"
"HFA_610","ALL","","CYP","2008","97"
"HFA_610","ALL","","CYP","2009","99"
"HFA_610","ALL","","CYP","2010","99"
"HFA_610","ALL","","CYP","2011","99"
"HFA_610","ALL","","CYP","2012","99"
"HFA_610","ALL","","CYP","2013","99"
"HFA_610","ALL","","CYP","2014","99"
"HFA_610","ALL","","CYP","2015","97"
"HFA_610","ALL","","CYP","2016","97"
"HFA_610","ALL","","CYP","2017","97"
"HFA_610","ALL","","CYP","2018","97"
"HFA_610","ALL","","CYP","2019","96"
"HFA_610","ALL","","CZE","1991","99"
"HFA_610","ALL","","CZE","1992","99"
"HFA_610","ALL","","CZE","1993","99"
"HFA_610","ALL","","CZE","1994","98"
"HFA_610","ALL","","CZE","1995","98"
"HFA_610","ALL","","CZE","1996","98"
"HFA_610","ALL","","CZE","1997","97"
"HFA_610","ALL","","CZE","1998","97"
"HFA_610","ALL","","CZE","1999","98"
"HFA_610","ALL","","CZE","2000","98"
"HFA_610","ALL","","CZE","2001","97"
"HFA_610","ALL","","CZE","2002","97"
"HFA_610","ALL","","CZE","2003","97"
"HFA_610","ALL","","CZE","2004","96"
"HFA_610","ALL","","CZE","2005","96"
"HFA_610","ALL","","CZE","2006","98"
"HFA_610","ALL","","CZE","2007","99"
"HFA_610","ALL","","CZE","2008","99"
"HFA_610","ALL","","CZE","2009","99"
"HFA_610","ALL","","CZE","2010","99"
"HFA_610","ALL","","CZE","2011","99"
"HFA_610","ALL","","CZE","2012","99"
"HFA_610","ALL","","CZE","2013","99"
"HFA_610","ALL","","CZE","2014","99"
"HFA_610","ALL","","CZE","2015","97"
"HFA_610","ALL","","CZE","2016","96"
"HFA_610","ALL","","CZE","2017","94"
"HFA_610","ALL","","CZE","2018","96"
"HFA_610","ALL","","CZE","2019","97"
"HFA_610","ALL","","DEU","1980","80"
"HFA_610","ALL","","DEU","1981","95"
"HFA_610","ALL","","DEU","1982","95"
"HFA_610","ALL","","DEU","1983","94"
"HFA_610","ALL","","DEU","1984","90"
"HFA_610","ALL","","DEU","1985","85"
"HFA_610","ALL","","DEU","1986","90"
"HFA_610","ALL","","DEU","1987","80"
"HFA_610","ALL","","DEU","1988","80"
"HFA_610","ALL","","DEU","1989","80"
"HFA_610","ALL","","DEU","1990","80"
"HFA_610","ALL","","DEU","1991","80"
"HFA_610","ALL","","DEU","1992","80"
"HFA_610","ALL","","DEU","1993","95"
"HFA_610","ALL","","DEU","1994","95"
"HFA_610","ALL","","DEU","1995","95"
"HFA_610","ALL","","DEU","1996","95"
"HFA_610","ALL","","DEU","1997","95"
"HFA_610","ALL","","DEU","1998","94"
"HFA_610","ALL","","DEU","1999","94"
"HFA_610","ALL","","DEU","2000","94"
"HFA_610","ALL","","DEU","2001","96"
"HFA_610","ALL","","DEU","2002","97"
"HFA_610","ALL","","DEU","2003","96"
"HFA_610","ALL","","DEU","2004","96"
"HFA_610","ALL","","DEU","2005","95"
"HFA_610","ALL","","DEU","2006","94"
"HFA_610","ALL","","DEU","2007","95"
"HFA_610","ALL","","DEU","2008","95"
"HFA_610","ALL","","DEU","2009","95"
"HFA_610","ALL","","DEU","2010","94"
"HFA_610","ALL","","DEU","2011","94"
"HFA_610","ALL","","DEU","2012","94"
"HFA_610","ALL","","DEU","2013","93"
"HFA_610","ALL","","DEU","2014","93"
"HFA_610","ALL","","DEU","2015","93"
"HFA_610","ALL","","DEU","2016","93"
"HFA_610","ALL","","DEU","2017","93"
"HFA_610","ALL","","DEU","2018","93"
"HFA_610","ALL","","DEU","2019","93"
"HFA_610","ALL","","DNK","1980","99"
"HFA_610","ALL","","DNK","1981","98"
"HFA_610","ALL","","DNK","1982","99"
"HFA_610","ALL","","DNK","1983","98"
"HFA_610","ALL","","DNK","1984","96"
"HFA_610","ALL","","DNK","1985","99"
"HFA_610","ALL","","DNK","1986","94"
"HFA_610","ALL","","DNK","1987","97"
"HFA_610","ALL","","DNK","1988","99"
"HFA_610","ALL","","DNK","1989","98"
"HFA_610","ALL","","DNK","1990","99"
"HFA_610","ALL","","DNK","1991","98"
"HFA_610","ALL","","DNK","1992","98"
"HFA_610","ALL","","DNK","1993","96"
"HFA_610","ALL","","DNK","1994","99"
"HFA_610","ALL","","DNK","1995","97"
"HFA_610","ALL","","DNK","1996","99"
"HFA_610","ALL","","DNK","1997","99"
"HFA_610","ALL","","DNK","1998","99"
"HFA_610","ALL","","DNK","1999","99"
"HFA_610","ALL","","DNK","2000","97"
"HFA_610","ALL","","DNK","2001","97"
"HFA_610","ALL","","DNK","2002","98"
"HFA_610","ALL","","DNK","2003","96"
"HFA_610","ALL","","DNK","2004","95"
"HFA_610","ALL","","DNK","2005","93"
"HFA_610","ALL","","DNK","2006","93"
"HFA_610","ALL","","DNK","2007","87"
"HFA_610","ALL","","DNK","2008","88"
"HFA_610","ALL","","DNK","2009","89"
"HFA_610","ALL","","DNK","2010","90"
"HFA_610","ALL","","DNK","2011","91"
"HFA_610","ALL","","DNK","2012","94"
"HFA_610","ALL","","DNK","2013","94"
"HFA_610","ALL","","DNK","2014","94"
"HFA_610","ALL","","DNK","2015","93"
"HFA_610","ALL","","DNK","2016","94"
"HFA_610","ALL","","DNK","2017","98"
"HFA_610","ALL","","DNK","2018","97"
"HFA_610","ALL","","DNK","2019","97"
"HFA_610","ALL","","DNK","2020","97"
"HFA_610","ALL","","ESP","1984","91"
"HFA_610","ALL","","ESP","1985","73"
"HFA_610","ALL","","ESP","1986","75"
"HFA_610","ALL","","ESP","1987","82"
"HFA_610","ALL","","ESP","1988","94"
"HFA_610","ALL","","ESP","1989","94"
"HFA_610","ALL","","ESP","1990","94"
"HFA_610","ALL","","ESP","1991","88"
"HFA_610","ALL","","ESP","1992","85"
"HFA_610","ALL","","ESP","1993","88"
"HFA_610","ALL","","ESP","1994","88"
"HFA_610","ALL","","ESP","1995","88"
"HFA_610","ALL","","ESP","1996","91"
"HFA_610","ALL","","ESP","1997","94"
"HFA_610","ALL","","ESP","1998","94"
"HFA_610","ALL","","ESP","1999","95"
"HFA_610","ALL","","ESP","2000","95"
"HFA_610","ALL","","ESP","2001","95"
"HFA_610","ALL","","ESP","2002","98"
"HFA_610","ALL","","ESP","2003","99"
"HFA_610","ALL","","ESP","2004","97"
"HFA_610","ALL","","ESP","2005","96"
"HFA_610","ALL","","ESP","2006","98"
"HFA_610","ALL","","ESP","2007","96"
"HFA_610","ALL","","ESP","2008","97"
"HFA_610","ALL","","ESP","2009","96"
"HFA_610","ALL","","ESP","2010","97"
"HFA_610","ALL","","ESP","2011","97"
"HFA_610","ALL","","ESP","2012","96"
"HFA_610","ALL","","ESP","2013","96"
"HFA_610","ALL","","ESP","2014","97"
"HFA_610","ALL","","ESP","2015","97"
"HFA_610","ALL","","ESP","2016","97"
"HFA_610","ALL","","ESP","2017","95"
"HFA_610","ALL","","ESP","2018","96"
"HFA_610","ALL","","ESP","2019","96"
"HFA_610","ALL","","ESP","2020","98"
"HFA_610","ALL","","EST","1980","84"
"HFA_610","ALL","","EST","1981","84"
"HFA_610","ALL","","EST","1982","82"
"HFA_610","ALL","","EST","1983","83"
"HFA_610","ALL","","EST","1984","83"
"HFA_610","ALL","","EST","1985","85"
"HFA_610","ALL","","EST","1986","88"
"HFA_610","ALL","","EST","1990","68"
"HFA_610","ALL","","EST","1991","72"
"HFA_610","ALL","","EST","1992","71"
"HFA_610","ALL","","EST","1993","67"
"HFA_610","ALL","","EST","1994","76"
"HFA_610","ALL","","EST","1995","80"
"HFA_610","ALL","","EST","1996","86"
"HFA_610","ALL","","EST","1997","86"
"HFA_610","ALL","","EST","1998","88"
"HFA_610","ALL","","EST","1999","91"
"HFA_610","ALL","","EST","2000","93"
"HFA_610","ALL","","EST","2001","94"
"HFA_610","ALL","","EST","2002","94"
"HFA_610","ALL","","EST","2003","95"
"HFA_610","ALL","","EST","2004","95"
"HFA_610","ALL","","EST","2005","96"
"HFA_610","ALL","","EST","2006","95"
"HFA_610","ALL","","EST","2007","95"
"HFA_610","ALL","","EST","2008","95"
"HFA_610","ALL","","EST","2009","95"
"HFA_610","ALL","","EST","2010","94"
"HFA_610","ALL","","EST","2011","93"
"HFA_610","ALL","","EST","2012","94"
"HFA_610","ALL","","EST","2013","94"
"HFA_610","ALL","","EST","2014","93"
"HFA_610","ALL","","EST","2015","93"
"HFA_610","ALL","","EST","2016","93"
"HFA_610","ALL","","EST","2017","93"
"HFA_610","ALL","","EST","2018","92"
"HFA_610","ALL","","EST","2019","91"
"HFA_610","ALL","","EST","2020","91"
"HFA_610","ALL","","EU_AFTER_MAY2004","1981","94.09411627"
"HFA_610","ALL","","EU_AFTER_MAY2004","1982","94.00254574"
"HFA_610","ALL","","EU_AFTER_MAY2004","1983","93.95563141"
"HFA_610","ALL","","EU_AFTER_MAY2004","1984","93.92211108"
"HFA_610","ALL","","EU_AFTER_MAY2004","1985","93.87592433"
"HFA_610","ALL","","EU_AFTER_MAY2004","1986","93.98718446"
"HFA_610","ALL","","EU_AFTER_MAY2004","1987","94.28288797"
"HFA_610","ALL","","EU_AFTER_MAY2004","1988","94.62202212"
"HFA_610","ALL","","EU_AFTER_MAY2004","1989","95.36829675"
"HFA_610","ALL","","EU_AFTER_MAY2004","1990","94.34875985"
"HFA_610","ALL","","EU_AFTER_MAY2004","1991","92.18188844"
"HFA_610","ALL","","EU_AFTER_MAY2004","1992","94.2979783"
"HFA_610","ALL","","EU_AFTER_MAY2004","1993","94.08937652"
"HFA_610","ALL","","EU_AFTER_MAY2004","1994","94.8070099"
"HFA_610","ALL","","EU_AFTER_MAY2004","1995","95.57878454"
"HFA_610","ALL","","EU_AFTER_MAY2004","1996","96.57840697"
"HFA_610","ALL","","EU_AFTER_MAY2004","1997","96.92650123"
"HFA_610","ALL","","EU_AFTER_MAY2004","1998","96.99590182"
"HFA_610","ALL","","EU_AFTER_MAY2004","1999","97.27915301"
"HFA_610","ALL","","EU_AFTER_MAY2004","2000","97.47323936"
"HFA_610","ALL","","EU_AFTER_MAY2004","2001","97.64324574"
"HFA_610","ALL","","EU_AFTER_MAY2004","2002","97.34237082"
"HFA_610","ALL","","EU_AFTER_MAY2004","2003","97.21914676"
"HFA_610","ALL","","EU_AFTER_MAY2004","2004","97.38198805"
"HFA_610","ALL","","EU_AFTER_MAY2004","2005","97.72426182"
"HFA_610","ALL","","EU_AFTER_MAY2004","2006","97.79816555"
"HFA_610","ALL","","EU_AFTER_MAY2004","2007","97.60565711"
"HFA_610","ALL","","EU_AFTER_MAY2004","2008","96.41736678"
"HFA_610","ALL","","EU_AFTER_MAY2004","2009","96.33516485"
"HFA_610","ALL","","EU_AFTER_MAY2004","2010","96.07324164"
"HFA_610","ALL","","EU_AFTER_MAY2004","2011","95.16158035"
"HFA_610","ALL","","EU_AFTER_MAY2004","2012","95.36132108"
"HFA_610","ALL","","EU_AFTER_MAY2004","2013","94.63053961"
"HFA_610","ALL","","EU_AFTER_MAY2004","2014","94.77765882"
"HFA_610","ALL","","EU_AFTER_MAY2004","2015","93.02289171"
"HFA_610","ALL","","EU_AFTER_MAY2004","2016","93.01411369"
"HFA_610","ALL","","EU_AFTER_MAY2004","2017","90.60278764"
"HFA_610","ALL","","EU_AFTER_MAY2004","2018","90.51228387"
"HFA_610","ALL","","EU_AFTER_MAY2004","2019","91.17876904"
"HFA_610","ALL","","EU_BEFORE_MAY2004","1980","83.0355383"
"HFA_610","ALL","","EU_BEFORE_MAY2004","1981","86.27889737"
"HFA_610","ALL","","EU_BEFORE_MAY2004","1982","87.42363338"
"HFA_610","ALL","","EU_BEFORE_MAY2004","1983","88.34360674"
"HFA_610","ALL","","EU_BEFORE_MAY2004","1984","88.63867135"
"HFA_610","ALL","","EU_BEFORE_MAY2004","1985","88.63423313"
"HFA_610","ALL","","EU_BEFORE_MAY2004","1986","90.13601777"
"HFA_610","ALL","","EU_BEFORE_MAY2004","1987","85.90130651"
"HFA_610","ALL","","EU_BEFORE_MAY2004","1988","86.16728681"
"HFA_610","ALL","","EU_BEFORE_MAY2004","1989","85.86764877"
"HFA_610","ALL","","EU_BEFORE_MAY2004","1990","91.43821912"
"HFA_610","ALL","","EU_BEFORE_MAY2004","1991","90.95864778"
"HFA_610","ALL","","EU_BEFORE_MAY2004","1992","91.45910446"
"HFA_610","ALL","","EU_BEFORE_MAY2004","1993","94.48106264"
"HFA_610","ALL","","EU_BEFORE_MAY2004","1994","95.08468849"
"HFA_610","ALL","","EU_BEFORE_MAY2004","1995","95.21335269"
"HFA_610","ALL","","EU_BEFORE_MAY2004","1996","95.51226887"
"HFA_610","ALL","","EU_BEFORE_MAY2004","1997","95.04308394"
"HFA_610","ALL","","EU_BEFORE_MAY2004","1998","94.37626496"
"HFA_610","ALL","","EU_BEFORE_MAY2004","1999","94.75665631"
"HFA_610","ALL","","EU_BEFORE_MAY2004","2000","94.54266762"
"HFA_610","ALL","","EU_BEFORE_MAY2004","2001","94.99866937"
"HFA_610","ALL","","EU_BEFORE_MAY2004","2002","95.31208951"
"HFA_610","ALL","","EU_BEFORE_MAY2004","2003","95.31909631"
"HFA_610","ALL","","EU_BEFORE_MAY2004","2004","95.85566348"
"HFA_610","ALL","","EU_BEFORE_MAY2004","2005","95.14900711"
"HFA_610","ALL","","EU_BEFORE_MAY2004","2006","95.76583021"
"HFA_610","ALL","","EU_BEFORE_MAY2004","2007","95.6711588"
"HFA_610","ALL","","EU_BEFORE_MAY2004","2008","95.6732638"
"HFA_610","ALL","","EU_BEFORE_MAY2004","2009","95.566054"
"HFA_610","ALL","","EU_BEFORE_MAY2004","2010","95.97866255"
"HFA_610","ALL","","EU_BEFORE_MAY2004","2011","96.25329836"
"HFA_610","ALL","","EU_BEFORE_MAY2004","2012","96.28279805"
"HFA_610","ALL","","EU_BEFORE_MAY2004","2013","96.16903148"
"HFA_610","ALL","","EU_BEFORE_MAY2004","2014","95.92236239"
"HFA_610","ALL","","EU_BEFORE_MAY2004","2015","95.30923135"
"HFA_610","ALL","","EU_BEFORE_MAY2004","2016","94.68128982"
"HFA_610","ALL","","EU_BEFORE_MAY2004","2017","94.72509951"
"HFA_610","ALL","","EU_BEFORE_MAY2004","2018","95.05463389"
"HFA_610","ALL","","EU_BEFORE_MAY2004","2019","94.68125634"
"HFA_610","ALL","","EU_MEMBERS","1980","86.25646699"
"HFA_610","ALL","","EU_MEMBERS","1981","88.47308861"
"HFA_610","ALL","","EU_MEMBERS","1982","89.26768375"
"HFA_610","ALL","","EU_MEMBERS","1983","89.94038487"
"HFA_610","ALL","","EU_MEMBERS","1984","90.14645063"
"HFA_610","ALL","","EU_MEMBERS","1985","90.12455395"
"HFA_610","ALL","","EU_MEMBERS","1986","91.22128623"
"HFA_610","ALL","","EU_MEMBERS","1987","88.23345088"
"HFA_610","ALL","","EU_MEMBERS","1988","88.48005021"
"HFA_610","ALL","","EU_MEMBERS","1989","88.41537216"
"HFA_610","ALL","","EU_MEMBERS","1990","92.18419562"
"HFA_610","ALL","","EU_MEMBERS","1991","91.2683075"
"HFA_610","ALL","","EU_MEMBERS","1992","92.15078161"
"HFA_610","ALL","","EU_MEMBERS","1993","94.38688278"
"HFA_610","ALL","","EU_MEMBERS","1994","95.01885413"
"HFA_610","ALL","","EU_MEMBERS","1995","95.29595028"
"HFA_610","ALL","","EU_MEMBERS","1996","95.74806118"
"HFA_610","ALL","","EU_MEMBERS","1997","95.4518421"
"HFA_610","ALL","","EU_MEMBERS","1998","94.93497456"
"HFA_610","ALL","","EU_MEMBERS","1999","95.29018642"
"HFA_610","ALL","","EU_MEMBERS","2000","95.15580673"
"HFA_610","ALL","","EU_MEMBERS","2001","95.54068916"
"HFA_610","ALL","","EU_MEMBERS","2002","95.71974149"
"HFA_610","ALL","","EU_MEMBERS","2003","95.69803178"
"HFA_610","ALL","","EU_MEMBERS","2004","96.16145079"
"HFA_610","ALL","","EU_MEMBERS","2005","95.67495407"
"HFA_610","ALL","","EU_MEMBERS","2006","96.18090748"
"HFA_610","ALL","","EU_MEMBERS","2007","96.06902102"
"HFA_610","ALL","","EU_MEMBERS","2008","95.82957826"
"HFA_610","ALL","","EU_MEMBERS","2009","95.73016149"
"HFA_610","ALL","","EU_MEMBERS","2010","95.99826982"
"HFA_610","ALL","","EU_MEMBERS","2011","96.03330592"
"HFA_610","ALL","","EU_MEMBERS","2012","96.09589495"
"HFA_610","ALL","","EU_MEMBERS","2013","95.85952582"
"HFA_610","ALL","","EU_MEMBERS","2014","95.68879436"
"HFA_610","ALL","","EU_MEMBERS","2015","94.84315259"
"HFA_610","ALL","","EU_MEMBERS","2016","94.33756687"
"HFA_610","ALL","","EU_MEMBERS","2017","93.84706372"
"HFA_610","ALL","","EU_MEMBERS","2018","93.94348071"
"HFA_610","ALL","","EU_MEMBERS","2019","93.93849358"
"HFA_610","ALL","","FIN","1980","90"
"HFA_610","ALL","","FIN","1981","90"
"HFA_610","ALL","","FIN","1982","78"
"HFA_610","ALL","","FIN","1983","78"
"HFA_610","ALL","","FIN","1984","84"
"HFA_610","ALL","","FIN","1985","89"
"HFA_610","ALL","","FIN","1986","95"
"HFA_610","ALL","","FIN","1987","97"
"HFA_610","ALL","","FIN","1988","99"
"HFA_610","ALL","","FIN","1989","90"
"HFA_610","ALL","","FIN","1990","90"
"HFA_610","ALL","","FIN","1991","97"
"HFA_610","ALL","","FIN","1992","99"
"HFA_610","ALL","","FIN","1993","99"
"HFA_610","ALL","","FIN","1994","98"
"HFA_610","ALL","","FIN","1995","99"
"HFA_610","ALL","","FIN","1996","99"
"HFA_610","ALL","","FIN","1997","95"
"HFA_610","ALL","","FIN","1998","95"
"HFA_610","ALL","","FIN","1999","95"
"HFA_610","ALL","","FIN","2000","96"
"HFA_610","ALL","","FIN","2001","95"
"HFA_610","ALL","","FIN","2002","95"
"HFA_610","ALL","","FIN","2003","96"
"HFA_610","ALL","","FIN","2004","96"
"HFA_610","ALL","","FIN","2005","97"
"HFA_610","ALL","","FIN","2006","97"
"HFA_610","ALL","","FIN","2007","97"
"HFA_610","ALL","","FIN","2008","97"
"HFA_610","ALL","","FIN","2009","99"
"HFA_610","ALL","","FIN","2010","99"
"HFA_610","ALL","","FIN","2011","99"
"HFA_610","ALL","","FIN","2012","99"
"HFA_610","ALL","","FIN","2013","98"
"HFA_610","ALL","","FIN","2014","98"
"HFA_610","ALL","","FIN","2015","97"
"HFA_610","ALL","","FIN","2016","92"
"HFA_610","ALL","","FIN","2017","89"
"HFA_610","ALL","","FIN","2018","91"
"HFA_610","ALL","","FIN","2019","91"
"HFA_610","ALL","","FIN","2020","91"
"HFA_610","ALL","","FRA","1980","80"
"HFA_610","ALL","","FRA","1981","80"
"HFA_610","ALL","","FRA","1982","86"
"HFA_610","ALL","","FRA","1983","92"
"HFA_610","ALL","","FRA","1984","97"
"HFA_610","ALL","","FRA","1985","97"
"HFA_610","ALL","","FRA","1986","97"
"HFA_610","ALL","","FRA","1987","89"
"HFA_610","ALL","","FRA","1988","81"
"HFA_610","ALL","","FRA","1989","84"
"HFA_610","ALL","","FRA","1990","95"
"HFA_610","ALL","","FRA","1991","95"
"HFA_610","ALL","","FRA","1992","95"
"HFA_610","ALL","","FRA","1993","95"
"HFA_610","ALL","","FRA","1994","97"
"HFA_610","ALL","","FRA","1995","97"
"HFA_610","ALL","","FRA","1996","97"
"HFA_610","ALL","","FRA","1997","97"
"HFA_610","ALL","","FRA","1998","97"
"HFA_610","ALL","","FRA","1999","98"
"HFA_610","ALL","","FRA","2000","98"
"HFA_610","ALL","","FRA","2001","98"
"HFA_610","ALL","","FRA","2002","97"
"HFA_610","ALL","","FRA","2003","96"
"HFA_610","ALL","","FRA","2004","99"
"HFA_610","ALL","","FRA","2005","98"
"HFA_610","ALL","","FRA","2006","99"
"HFA_610","ALL","","FRA","2007","99"
"HFA_610","ALL","","FRA","2008","99"
"HFA_610","ALL","","FRA","2009","98"
"HFA_610","ALL","","FRA","2010","99"
"HFA_610","ALL","","FRA","2011","99"
"HFA_610","ALL","","FRA","2012","99"
"HFA_610","ALL","","FRA","2013","99"
"HFA_610","ALL","","FRA","2014","98"
"HFA_610","ALL","","FRA","2015","97"
"HFA_610","ALL","","FRA","2016","96"
"HFA_610","ALL","","FRA","2017","96"
"HFA_610","ALL","","FRA","2018","96"
"HFA_610","ALL","","FRA","2019","96"
"HFA_610","ALL","","GBR","1980","81"
"HFA_610","ALL","","GBR","1981","82"
"HFA_610","ALL","","GBR","1982","84"
"HFA_610","ALL","","GBR","1983","84"
"HFA_610","ALL","","GBR","1984","84"
"HFA_610","ALL","","GBR","1985","95"
"HFA_610","ALL","","GBR","1986","85"
"HFA_610","ALL","","GBR","1987","87"
"HFA_610","ALL","","GBR","1988","87"
"HFA_610","ALL","","GBR","1989","89"
"HFA_610","ALL","","GBR","1990","92"
"HFA_610","ALL","","GBR","1991","93"
"HFA_610","ALL","","GBR","1992","95"
"HFA_610","ALL","","GBR","1993","95"
"HFA_610","ALL","","GBR","1994","95"
"HFA_610","ALL","","GBR","1995","96"
"HFA_610","ALL","","GBR","1996","96"
"HFA_610","ALL","","GBR","1997","92"
"HFA_610","ALL","","GBR","1998","91"
"HFA_610","ALL","","GBR","1999","92"
"HFA_610","ALL","","GBR","2000","91"
"HFA_610","ALL","","GBR","2001","91"
"HFA_610","ALL","","GBR","2002","91"
"HFA_610","ALL","","GBR","2003","91"
"HFA_610","ALL","","GBR","2004","92"
"HFA_610","ALL","","GBR","2005","91"
"HFA_610","ALL","","GBR","2006","92"
"HFA_610","ALL","","GBR","2007","92"
"HFA_610","ALL","","GBR","2008","92"
"HFA_610","ALL","","GBR","2009","93"
"HFA_610","ALL","","GBR","2010","94"
"HFA_610","ALL","","GBR","2011","95"
"HFA_610","ALL","","GBR","2012","95"
"HFA_610","ALL","","GBR","2013","95"
"HFA_610","ALL","","GBR","2014","95"
"HFA_610","ALL","","GBR","2015","95"
"HFA_610","ALL","","GBR","2016","94"
"HFA_610","ALL","","GBR","2017","94"
"HFA_610","ALL","","GBR","2018","94"
"HFA_610","ALL","","GBR","2019","93"
"HFA_610","ALL","","GBR","2020","93"
"HFA_610","ALL","","GEO","1990","87"
"HFA_610","ALL","","GEO","1991","45"
"HFA_610","ALL","","GEO","1992","68"
"HFA_610","ALL","","GEO","1993","82"
"HFA_610","ALL","","GEO","1994","82"
"HFA_610","ALL","","GEO","1995","82"
"HFA_610","ALL","","GEO","1996","82"
"HFA_610","ALL","","GEO","1997","81"
"HFA_610","ALL","","GEO","1998","80"
"HFA_610","ALL","","GEO","1999","82"
"HFA_610","ALL","","GEO","2000","81"
"HFA_610","ALL","","GEO","2001","83"
"HFA_610","ALL","","GEO","2002","89"
"HFA_610","ALL","","GEO","2003","74"
"HFA_610","ALL","","GEO","2004","66"
"HFA_610","ALL","","GEO","2005","82"
"HFA_610","ALL","","GEO","2006","89"
"HFA_610","ALL","","GEO","2007","88"
"HFA_610","ALL","","GEO","2008","90"
"HFA_610","ALL","","GEO","2009","93"
"HFA_610","ALL","","GEO","2010","88"
"HFA_610","ALL","","GEO","2011","88"
"HFA_610","ALL","","GEO","2012","93"
"HFA_610","ALL","","GEO","2013","94"
"HFA_610","ALL","","GEO","2014","91"
"HFA_610","ALL","","GEO","2015","91"
"HFA_610","ALL","","GEO","2016","92"
"HFA_610","ALL","","GEO","2017","91"
"HFA_610","ALL","","GEO","2018","93"
"HFA_610","ALL","","GEO","2019","94"
"HFA_610","ALL","","GEO","2020","88"
"HFA_610","ALL","","GRC","1980","90"
"HFA_610","ALL","","GRC","1981","95"
"HFA_610","ALL","","GRC","1982","96"
"HFA_610","ALL","","GRC","1983","97"
"HFA_610","ALL","","GRC","1984","98"
"HFA_610","ALL","","GRC","1985","96"
"HFA_610","ALL","","GRC","1986","97"
"HFA_610","ALL","","GRC","1987","97"
"HFA_610","ALL","","GRC","1988","98"
"HFA_610","ALL","","GRC","1989","96"
"HFA_610","ALL","","GRC","1990","96"
"HFA_610","ALL","","GRC","1991","77"
"HFA_610","ALL","","GRC","1992","95"
"HFA_610","ALL","","GRC","1993","95"
"HFA_610","ALL","","GRC","1994","95"
"HFA_610","ALL","","GRC","1995","95"
"HFA_610","ALL","","GRC","1996","95"
"HFA_610","ALL","","GRC","1997","95"
"HFA_610","ALL","","GRC","1998","91"
"HFA_610","ALL","","GRC","1999","87"
"HFA_610","ALL","","GRC","2000","89"
"HFA_610","ALL","","GRC","2001","90"
"HFA_610","ALL","","GRC","2002","92"
"HFA_610","ALL","","GRC","2003","93"
"HFA_610","ALL","","GRC","2004","95"
"HFA_610","ALL","","GRC","2005","96"
"HFA_610","ALL","","GRC","2006","98"
"HFA_610","ALL","","GRC","2007","99"
"HFA_610","ALL","","GRC","2008","99"
"HFA_610","ALL","","GRC","2009","99"
"HFA_610","ALL","","GRC","2010","99"
"HFA_610","ALL","","GRC","2011","99"
"HFA_610","ALL","","GRC","2012","99"
"HFA_610","ALL","","GRC","2013","99"
"HFA_610","ALL","","GRC","2014","99"
"HFA_610","ALL","","GRC","2015","99"
"HFA_610","ALL","","GRC","2016","99"
"HFA_610","ALL","","GRC","2017","99"
"HFA_610","ALL","","GRC","2018","99"
"HFA_610","ALL","","GRC","2019","99"
"HFA_610","ALL","","GRC","2020","99"
"HFA_610","ALL","","HRV","1991","85"
"HFA_610","ALL","","HRV","1992","85"
"HFA_610","ALL","","HRV","1993","86"
"HFA_610","ALL","","HRV","1994","87"
"HFA_610","ALL","","HRV","1995","90"
"HFA_610","ALL","","HRV","1996","91"
"HFA_610","ALL","","HRV","1997","92"
"HFA_610","ALL","","HRV","1998","93"
"HFA_610","ALL","","HRV","1999","93"
"HFA_610","ALL","","HRV","2000","94"
"HFA_610","ALL","","HRV","2001","94"
"HFA_610","ALL","","HRV","2002","95"
"HFA_610","ALL","","HRV","2003","95"
"HFA_610","ALL","","HRV","2004","96"
"HFA_610","ALL","","HRV","2005","96"
"HFA_610","ALL","","HRV","2006","96"
"HFA_610","ALL","","HRV","2007","96"
"HFA_610","ALL","","HRV","2008","96"
"HFA_610","ALL","","HRV","2009","96"
"HFA_610","ALL","","HRV","2010","97"
"HFA_610","ALL","","HRV","2011","96"
"HFA_610","ALL","","HRV","2012","96"
